" ";" ";"2011";4.5
" ";" ";"2012";4.2
" ";" ";"2013";4.1
" ";" ";"2014";4.0
" ";" ";"2015";3.7
"Litija"
" ";"Število podjetij"
" ";" ";"2011";1028
" ";" ";"2012";1062
" ";" ";"2013";1100
" ";" ";"2014";1120
" ";" ";"2015";1155
" ";"Število oseb, ki delajo"
" ";" ";"2011";2932
" ";" ";"2012";2914
" ";" ";"2013";3033
" ";" ";"2014";3107
" ";" ";"2015";3232
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";188540
" ";" ";"2012";187943
" ";" ";"2013";195490
" ";" ";"2014";211112
" ";" ";"2015";218739
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.9
" ";" ";"2012";2.7
" ";" ";"2013";2.8
" ";" ";"2014";2.8
" ";" ";"2015";2.8
"Ljubljana"
" ";"Število podjetij"
" ";" ";"2011";35256
" ";" ";"2012";36107
" ";" ";"2013";37796
" ";" ";"2014";39062
" ";" ";"2015";40612
" ";"Število oseb, ki delajo"
" ";" ";"2011";244097
" ";" ";"2012";245327
" ";" ";"2013";249756
" ";" ";"2014";253589
" ";" ";"2015";253752
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";33955978
" ";" ";"2012";34571856
" ";" ";"2013";35052964
" ";" ";"2014";35587756
" ";" ";"2015";36036506
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";6.9
" ";" ";"2012";6.8
" ";" ";"2013";6.6
" ";" ";"2014";6.5
" ";" ";"2015";6.2
"Ljubno"
" ";"Število podjetij"
" ";" ";"2011";206
" ";" ";"2012";220
" ";" ";"2013";240
" ";" ";"2014";244
" ";" ";"2015";239
" ";"Število oseb, ki delajo"
" ";" ";"2011";837
" ";" ";"2012";874
" ";" ";"2013";920
" ";" ";"2014";959
" ";" ";"2015";994
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";95006
" ";" ";"2012";97626
" ";" ";"2013";100916
" ";" ";"2014";109304
" ";" ";"2015";121574
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.1
" ";" ";"2012";4.0
" ";" ";"2013";3.8
" ";" ";"2014";3.9
" ";" ";"2015";4.2
"Ljutomer"
" ";"Število podjetij"
" ";" ";"2011";802
" ";" ";"2012";805
" ";" ";"2013";811
" ";" ";"2014";826
" ";" ";"2015";833
" ";"Število oseb, ki delajo"
" ";" ";"2011";3451
" ";" ";"2012";3395
" ";" ";"2013";3244
" ";" ";"2014";3311
" ";" ";"2015";3387
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";236976
" ";" ";"2012";229495
" ";" ";"2013";219936
" ";" ";"2014";242867
" ";" ";"2015";249913
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.3
" ";" ";"2012";4.2
" ";" ";"2013";4.0
" ";" ";"2014";4.0
" ";" ";"2015";4.1
"Log - Dragomer"
" ";"Število podjetij"
" ";" ";"2011";323
" ";" ";"2012";329
" ";" ";"2013";341
" ";" ";"2014";348
" ";" ";"2015";359
" ";"Število oseb, ki delajo"
" ";" ";"2011";738
" ";" ";"2012";609
" ";" ";"2013";583
" ";" ";"2014";592
" ";" ";"2015";615
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";34129
" ";" ";"2012";29419
" ";" ";"2013";29584
" ";" ";"2014";30742
" ";" ";"2015";30335
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.3
" ";" ";"2012";1.9
" ";" ";"2013";1.7
" ";" ";"2014";1.7
" ";" ";"2015";1.7
"Logatec"
" ";"Število podjetij"
" ";" ";"2011";1071
" ";" ";"2012";1127
" ";" ";"2013";1169
" ";" ";"2014";1206
" ";" ";"2015";1254
" ";"Število oseb, ki delajo"
" ";" ";"2011";3767
" ";" ";"2012";3883
" ";" ";"2013";4051
" ";" ";"2014";4057
" ";" ";"2015";4140
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";357580
" ";" ";"2012";374646
" ";" ";"2013";383602
" ";" ";"2014";447014
" ";" ";"2015";416205
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.5
" ";" ";"2012";3.4
" ";" ";"2013";3.5
" ";" ";"2014";3.4
" ";" ";"2015";3.3
"Loška dolina"
" ";"Število podjetij"
" ";" ";"2011";204
" ";" ";"2012";206
" ";" ";"2013";211
" ";" ";"2014";225
" ";" ";"2015";225
" ";"Število oseb, ki delajo"
" ";" ";"2011";1467
" ";" ";"2012";1387
" ";" ";"2013";1258
" ";" ";"2014";1313
" ";" ";"2015";1292
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";100863
" ";" ";"2012";92698
" ";" ";"2013";97955
" ";" ";"2014";92555
" ";" ";"2015";84990
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";7.2
" ";" ";"2012";6.7
" ";" ";"2013";6.0
" ";" ";"2014";5.8
" ";" ";"2015";5.7
"Loški Potok"
" ";"Število podjetij"
" ";" ";"2011";86
" ";" ";"2012";85
" ";" ";"2013";83
" ";" ";"2014";91
" ";" ";"2015";93
" ";"Število oseb, ki delajo"
" ";" ";"2011";207
" ";" ";"2012";206
" ";" ";"2013";219
" ";" ";"2014";229
" ";" ";"2015";243
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";13099
" ";" ";"2012";11326
" ";" ";"2013";12123
" ";" ";"2014";13849
" ";" ";"2015";15054
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.4
" ";" ";"2012";2.4
" ";" ";"2013";2.6
" ";" ";"2014";2.5
" ";" ";"2015";2.6
"Lovrenc na Pohorju"
" ";"Število podjetij"
" ";" ";"2011";155
" ";" ";"2012";152
" ";" ";"2013";173
" ";" ";"2014";180
" ";" ";"2015";182
" ";"Število oseb, ki delajo"
" ";" ";"2011";449
" ";" ";"2012";460
" ";" ";"2013";484
" ";" ";"2014";464
" ";" ";"2015";466
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";21117
" ";" ";"2012";20501
" ";" ";"2013";21217
" ";" ";"2014";21482
" ";" ";"2015";24631
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.9
" ";" ";"2012";3.0
" ";" ";"2013";2.8
" ";" ";"2014";2.6
" ";" ";"2015";2.6
"Luèe"
" ";"Število podjetij"
" ";" ";"2011";135
" ";" ";"2012";143
" ";" ";"2013";162
" ";" ";"2014";175
" ";" ";"2015";169
" ";"Število oseb, ki delajo"
" ";" ";"2011";277
" ";" ";"2012";282
" ";" ";"2013";307
" ";" ";"2014";337
" ";" ";"2015";342
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";23130
" ";" ";"2012";26747
" ";" ";"2013";31168
" ";" ";"2014";42579
" ";" ";"2015";32483
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.1
" ";" ";"2012";2.0
" ";" ";"2013";1.9
" ";" ";"2014";1.9
" ";" ";"2015";2.0
"Lukovica"
" ";"Število podjetij"
" ";" ";"2011";332
" ";" ";"2012";369
" ";" ";"2013";397
" ";" ";"2014";409
" ";" ";"2015";422
" ";"Število oseb, ki delajo"
" ";" ";"2011";1563
" ";" ";"2012";1789
" ";" ";"2013";1876
" ";" ";"2014";2097
" ";" ";"2015";2401
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";281137
" ";" ";"2012";326857
" ";" ";"2013";360318
" ";" ";"2014";404507
" ";" ";"2015";451958
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.7
" ";" ";"2012";4.8
" ";" ";"2013";4.7
" ";" ";"2014";5.1
" ";" ";"2015";5.7
"Majšperk"
" ";"Število podjetij"
" ";" ";"2011";224
" ";" ";"2012";238
" ";" ";"2013";239
" ";" ";"2014";238
" ";" ";"2015";241
" ";"Število oseb, ki delajo"
" ";" ";"2011";556
" ";" ";"2012";567
" ";" ";"2013";598
" ";" ";"2014";603
" ";" ";"2015";589
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";22504
" ";" ";"2012";26068
" ";" ";"2013";22338
" ";" ";"2014";25463
" ";" ";"2015";23066
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.5
" ";" ";"2012";2.4
" ";" ";"2013";2.5
" ";" ";"2014";2.5
" ";" ";"2015";2.4
"Makole"
" ";"Število podjetij"
" ";" ";"2011";104
" ";" ";"2012";104
" ";" ";"2013";109
" ";" ";"2014";114
" ";" ";"2015";116
" ";"Število oseb, ki delajo"
" ";" ";"2011";254
" ";" ";"2012";238
" ";" ";"2013";230
" ";" ";"2014";255
" ";" ";"2015";249
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";11111
" ";" ";"2012";10042
" ";" ";"2013";9611
" ";" ";"2014";10176
" ";" ";"2015";11581
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.4
" ";" ";"2012";2.3
" ";" ";"2013";2.1
" ";" ";"2014";2.2
" ";" ";"2015";2.1
"Maribor"
" ";"Število podjetij"
" ";" ";"2011";10177
" ";" ";"2012";10283
" ";" ";"2013";10683
" ";" ";"2014";10742
" ";" ";"2015";10969
" ";"Število oseb, ki delajo"
" ";" ";"2011";63103
" ";" ";"2012";60615
" ";" ";"2013";60854
" ";" ";"2014";60998
" ";" ";"2015";62015
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";5282024
" ";" ";"2012";5076915
" ";" ";"2013";5169180
" ";" ";"2014";5358422
" ";" ";"2015";5328618
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";6.2
" ";" ";"2012";5.9
" ";" ";"2013";5.7
" ";" ";"2014";5.7
" ";" ";"2015";5.7
"Markovci"
" ";"Število podjetij"
" ";" ";"2011";273
" ";" ";"2012";286
" ";" ";"2013";285
" ";" ";"2014";271
" ";" ";"2015";271
" ";"Število oseb, ki delajo"
" ";" ";"2011";686
" ";" ";"2012";704
" ";" ";"2013";754
" ";" ";"2014";833
" ";" ";"2015";907
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";43539
" ";" ";"2012";46963
" ";" ";"2013";48604
" ";" ";"2014";54475
" ";" ";"2015";59904
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.5
" ";" ";"2012";2.5
" ";" ";"2013";2.6
" ";" ";"2014";3.1
" ";" ";"2015";3.3
"Medvode"
" ";"Število podjetij"
" ";" ";"2011";1305
" ";" ";"2012";1329
" ";" ";"2013";1410
" ";" ";"2014";1457
" ";" ";"2015";1498
" ";"Število oseb, ki delajo"
" ";" ";"2011";3599
" ";" ";"2012";3698
" ";" ";"2013";3709
" ";" ";"2014";3868
" ";" ";"2015";4016
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";368915
" ";" ";"2012";378932
" ";" ";"2013";375146
" ";" ";"2014";392072
" ";" ";"2015";411497
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.8
" ";" ";"2012";2.8
" ";" ";"2013";2.6
" ";" ";"2014";2.7
" ";" ";"2015";2.7
"Mengeš"
" ";"Število podjetij"
" ";" ";"2011";682
" ";" ";"2012";693
" ";" ";"2013";731
" ";" ";"2014";746
" ";" ";"2015";780
" ";"Število oseb, ki delajo"
" ";" ";"2011";2256
" ";" ";"2012";2041
" ";" ";"2013";2086
" ";" ";"2014";2114
" ";" ";"2015";2194
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";247682
" ";" ";"2012";197070
" ";" ";"2013";185635
" ";" ";"2014";214088
" ";" ";"2015";216186
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.3
" ";" ";"2012";2.9
" ";" ";"2013";2.9
" ";" ";"2014";2.8
" ";" ";"2015";2.8
"Metlika"
" ";"Število podjetij"
" ";" ";"2011";553
" ";" ";"2012";554
" ";" ";"2013";572
" ";" ";"2014";577
" ";" ";"2015";578
" ";"Število oseb, ki delajo"
" ";" ";"2011";2657
" ";" ";"2012";2523
" ";" ";"2013";2490
" ";" ";"2014";2479
" ";" ";"2015";2480
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";213647
" ";" ";"2012";198601
" ";" ";"2013";203001
" ";" ";"2014";205281
" ";" ";"2015";192923
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.8
" ";" ";"2012";4.6
" ";" ";"2013";4.4
" ";" ";"2014";4.3
" ";" ";"2015";4.3
"Mežica"
" ";"Število podjetij"
" ";" ";"2011";232
" ";" ";"2012";235
" ";" ";"2013";247
" ";" ";"2014";246
" ";" ";"2015";249
" ";"Število oseb, ki delajo"
" ";" ";"2011";1216
" ";" ";"2012";1254
" ";" ";"2013";1296
" ";" ";"2014";1357
" ";" ";"2015";1456
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";204727
" ";" ";"2012";209708
" ";" ";"2013";220040
" ";" ";"2014";250209
" ";" ";"2015";301705
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";5.2
" ";" ";"2012";5.3
" ";" ";"2013";5.2
" ";" ";"2014";5.5
" ";" ";"2015";5.8
"Miklavž na Dravskem polju"
" ";"Število podjetij"
" ";" ";"2011";524
" ";" ";"2012";536
" ";" ";"2013";557
" ";" ";"2014";535
" ";" ";"2015";519
" ";"Število oseb, ki delajo"
" ";" ";"2011";1238
" ";" ";"2012";1310
" ";" ";"2013";1272
" ";" ";"2014";1305
" ";" ";"2015";1294
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";89397
" ";" ";"2012";100091
" ";" ";"2013";84805
" ";" ";"2014";86494
" ";" ";"2015";88945
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.4
" ";" ";"2012";2.4
" ";" ";"2013";2.3
" ";" ";"2014";2.4
" ";" ";"2015";2.5
"Miren - Kostanjevica"
" ";"Število podjetij"
" ";" ";"2011";411
" ";" ";"2012";413
" ";" ";"2013";424
" ";" ";"2014";410
" ";" ";"2015";416
" ";"Število oseb, ki delajo"
" ";" ";"2011";1237
" ";" ";"2012";1181
" ";" ";"2013";1143
" ";" ";"2014";1128
" ";" ";"2015";1138
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";102185
" ";" ";"2012";96958
" ";" ";"2013";90010
" ";" ";"2014";86506
" ";" ";"2015";84272
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.0
" ";" ";"2012";2.9
" ";" ";"2013";2.7
" ";" ";"2014";2.8
" ";" ";"2015";2.7
"Mirna"
" ";"Število podjetij"
" ";" ";"2011";-
" ";" ";"2012";171
" ";" ";"2013";177
" ";" ";"2014";188
" ";" ";"2015";198
" ";"Število oseb, ki delajo"
" ";" ";"2011";-
" ";" ";"2012";579
" ";" ";"2013";588
" ";" ";"2014";634
" ";" ";"2015";711
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";-
" ";" ";"2012";49370
" ";" ";"2013";51329
" ";" ";"2014";62749
" ";" ";"2015";70791
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";-
" ";" ";"2012";3.4
" ";" ";"2013";3.3
" ";" ";"2014";3.4
" ";" ";"2015";3.6
"Mirna Peè"
" ";"Število podjetij"
" ";" ";"2011";103
" ";" ";"2012";106
" ";" ";"2013";119
" ";" ";"2014";129
" ";" ";"2015";139
" ";"Število oseb, ki delajo"
" ";" ";"2011";259
" ";" ";"2012";246
" ";" ";"2013";276
" ";" ";"2014";282
" ";" ";"2015";333
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";13137
" ";" ";"2012";11889
" ";" ";"2013";16369
" ";" ";"2014";17345
" ";" ";"2015";22130
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.5
" ";" ";"2012";2.3
" ";" ";"2013";2.3
" ";" ";"2014";2.2
" ";" ";"2015";2.4
"Mislinja"
" ";"Število podjetij"
" ";" ";"2011";256
" ";" ";"2012";273
" ";" ";"2013";280
" ";" ";"2014";294
" ";" ";"2015";276
" ";"Število oseb, ki delajo"
" ";" ";"2011";474
" ";" ";"2012";454
" ";" ";"2013";463
" ";" ";"2014";511
" ";" ";"2015";499
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";35319
" ";" ";"2012";36428
" ";" ";"2013";38341
" ";" ";"2014";40139
" ";" ";"2015";41324
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";1.9
" ";" ";"2012";1.7
" ";" ";"2013";1.7
" ";" ";"2014";1.7
" ";" ";"2015";1.8
"Mokronog - Trebelno"
" ";"Število podjetij"
" ";" ";"2011";159
" ";" ";"2012";169
" ";" ";"2013";176
" ";" ";"2014";182
" ";" ";"2015";188
" ";"Število oseb, ki delajo"
" ";" ";"2011";431
" ";" ";"2012";443
" ";" ";"2013";486
" ";" ";"2014";478
" ";" ";"2015";531
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";29372
" ";" ";"2012";29969
" ";" ";"2013";31199
" ";" ";"2014";37186
" ";" ";"2015";37125
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.7
" ";" ";"2012";2.6
" ";" ";"2013";2.8
" ";" ";"2014";2.6
" ";" ";"2015";2.8
"Moravèe"
" ";"Število podjetij"
" ";" ";"2011";244
" ";" ";"2012";265
" ";" ";"2013";290
" ";" ";"2014";309
" ";" ";"2015";319
" ";"Število oseb, ki delajo"
" ";" ";"2011";651
" ";" ";"2012";701
" ";" ";"2013";683
" ";" ";"2014";741
" ";" ";"2015";764
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";46466
" ";" ";"2012";48345
" ";" ";"2013";42420
" ";" ";"2014";50052
" ";" ";"2015";49710
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.7
" ";" ";"2012";2.6
" ";" ";"2013";2.4
" ";" ";"2014";2.4
" ";" ";"2015";2.4
"Moravske Toplice"
" ";"Število podjetij"
" ";" ";"2011";346
" ";" ";"2012";357
" ";" ";"2013";382
" ";" ";"2014";390
" ";" ";"2015";414
" ";"Število oseb, ki delajo"
" ";" ";"2011";1120
" ";" ";"2012";740
" ";" ";"2013";762
" ";" ";"2014";782
" ";" ";"2015";786
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";29748
" ";" ";"2012";29522
" ";" ";"2013";30688
" ";" ";"2014";34179
" ";" ";"2015";34185
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.2
" ";" ";"2012";2.1
" ";" ";"2013";2.0
" ";" ";"2014";2.0
" ";" ";"2015";1.9
"Mozirje"
" ";"Število podjetij"
" ";" ";"2011";361
" ";" ";"2012";372
" ";" ";"2013";395
" ";" ";"2014";406
" ";" ";"2015";413
" ";"Število oseb, ki delajo"
" ";" ";"2011";1029
" ";" ";"2012";973
" ";" ";"2013";1001
" ";" ";"2014";964
" ";" ";"2015";912
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";79689
" ";" ";"2012";58693
" ";" ";"2013";58553
" ";" ";"2014";51738
" ";" ";"2015";44894
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.9
" ";" ";"2012";2.6
" ";" ";"2013";2.5
" ";" ";"2014";2.4
" ";" ";"2015";2.2
"Murska Sobota"
" ";"Število podjetij"
" ";" ";"2011";1823
" ";" ";"2012";1846
" ";" ";"2013";1903
" ";" ";"2014";1920
" ";" ";"2015";1902
" ";"Število oseb, ki delajo"
" ";" ";"2011";11814
" ";" ";"2012";11716
" ";" ";"2013";11466
" ";" ";"2014";10854
" ";" ";"2015";10523
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";1057028
" ";" ";"2012";1157900
" ";" ";"2013";1127982
" ";" ";"2014";1246383
" ";" ";"2015";1049275
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";6.5
" ";" ";"2012";6.3
" ";" ";"2013";6.0
" ";" ";"2014";5.7
" ";" ";"2015";5.5
"Muta"
" ";"Število podjetij"
" ";" ";"2011";234
" ";" ";"2012";239
" ";" ";"2013";253
" ";" ";"2014";266
" ";" ";"2015";252
" ";"Število oseb, ki delajo"
" ";" ";"2011";1028
" ";" ";"2012";1040
" ";" ";"2013";1021
" ";" ";"2014";1047
" ";" ";"2015";1072
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";88975
" ";" ";"2012";82886
" ";" ";"2013";86544
" ";" ";"2014";94324
" ";" ";"2015";94836
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.4
" ";" ";"2012";4.4
" ";" ";"2013";4.0
" ";" ";"2014";3.9
" ";" ";"2015";4.3
"Naklo"
" ";"Število podjetij"
" ";" ";"2011";457
" ";" ";"2012";476
" ";" ";"2013";492
" ";" ";"2014";517
" ";" ";"2015";561
" ";"Število oseb, ki delajo"
" ";" ";"2011";3826
" ";" ";"2012";3725
" ";" ";"2013";3586
" ";" ";"2014";5052
" ";" ";"2015";3540
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";431967
" ";" ";"2012";474468
" ";" ";"2013";419855
" ";" ";"2014";419631
" ";" ";"2015";428603
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";8.4
" ";" ";"2012";7.8
" ";" ";"2013";7.3
" ";" ";"2014";9.8
" ";" ";"2015";6.3
"Nazarje"
" ";"Število podjetij"
" ";" ";"2011";192
" ";" ";"2012";198
" ";" ";"2013";216
" ";" ";"2014";224
" ";" ";"2015";222
" ";"Število oseb, ki delajo"
" ";" ";"2011";1800
" ";" ";"2012";1802
" ";" ";"2013";2002
" ";" ";"2014";2015
" ";" ";"2015";1956
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";380507
" ";" ";"2012";361532
" ";" ";"2013";404500
" ";" ";"2014";326107
" ";" ";"2015";327510
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";9.4
" ";" ";"2012";9.1
" ";" ";"2013";9.3
" ";" ";"2014";9.0
" ";" ";"2015";8.8
"Nova Gorica"
" ";"Število podjetij"
" ";" ";"2011";3343
" ";" ";"2012";3364
" ";" ";"2013";3456
" ";" ";"2014";3530
" ";" ";"2015";3592
" ";"Število oseb, ki delajo"
" ";" ";"2011";13386
" ";" ";"2012";13344
" ";" ";"2013";13096
" ";" ";"2014";13058
" ";" ";"2015";13446
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";1139330
" ";" ";"2012";1079975
" ";" ";"2013";1076239
" ";" ";"2014";1131848
" ";" ";"2015";1188855
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";4.0
" ";" ";"2012";4.0
" ";" ";"2013";3.8
" ";" ";"2014";3.7
" ";" ";"2015";3.7
"Novo mesto"
" ";"Število podjetij"
" ";" ";"2011";2724
" ";" ";"2012";2764
" ";" ";"2013";2885
" ";" ";"2014";2954
" ";" ";"2015";3003
" ";"Število oseb, ki delajo"
" ";" ";"2011";21567
" ";" ";"2012";21076
" ";" ";"2013";20873
" ";" ";"2014";20859
" ";" ";"2015";21089
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";3732237
" ";" ";"2012";3574253
" ";" ";"2013";3310555
" ";" ";"2014";3536319
" ";" ";"2015";3671748
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";7.9
" ";" ";"2012";7.6
" ";" ";"2013";7.2
" ";" ";"2014";7.1
" ";" ";"2015";7.0
"Odranci"
" ";"Število podjetij"
" ";" ";"2011";83
" ";" ";"2012";75
" ";" ";"2013";83
" ";" ";"2014";88
" ";" ";"2015";95
" ";"Število oseb, ki delajo"
" ";" ";"2011";518
" ";" ";"2012";659
" ";" ";"2013";650
" ";" ";"2014";686
" ";" ";"2015";832
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";75600
" ";" ";"2012";106028
" ";" ";"2013";100807
" ";" ";"2014";105472
" ";" ";"2015";127266
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";6.2
" ";" ";"2012";8.8
" ";" ";"2013";7.8
" ";" ";"2014";7.8
" ";" ";"2015";8.8
"Oplotnica"
" ";"Število podjetij"
" ";" ";"2011";212
" ";" ";"2012";216
" ";" ";"2013";215
" ";" ";"2014";225
" ";" ";"2015";240
" ";"Število oseb, ki delajo"
" ";" ";"2011";537
" ";" ";"2012";528
" ";" ";"2013";533
" ";" ";"2014";561
" ";" ";"2015";582
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";32014
" ";" ";"2012";30560
" ";" ";"2013";30129
" ";" ";"2014";32523
" ";" ";"2015";35249
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.5
" ";" ";"2012";2.4
" ";" ";"2013";2.5
" ";" ";"2014";2.5
" ";" ";"2015";2.4
"Ormož"
" ";"Število podjetij"
" ";" ";"2011";655
" ";" ";"2012";669
" ";" ";"2013";719
" ";" ";"2014";735
" ";" ";"2015";763
" ";"Število oseb, ki delajo"
" ";" ";"2011";3402
" ";" ";"2012";3254
" ";" ";"2013";3334
" ";" ";"2014";3426
" ";" ";"2015";3413
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";203389
" ";" ";"2012";202297
" ";" ";"2013";211419
" ";" ";"2014";214325
" ";" ";"2015";190990
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";5.2
" ";" ";"2012";4.9
" ";" ";"2013";4.6
" ";" ";"2014";4.7
" ";" ";"2015";4.5
"Osilnica"
" ";"Število podjetij"
" ";" ";"2011";16
" ";" ";"2012";17
" ";" ";"2013";15
" ";" ";"2014";14
" ";" ";"2015";15
" ";"Število oseb, ki delajo"
" ";" ";"2011";48
" ";" ";"2012";45
" ";" ";"2013";31
" ";" ";"2014";31
" ";" ";"2015";34
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";1972
" ";" ";"2012";1639
" ";" ";"2013";1161
" ";" ";"2014";1131
" ";" ";"2015";1262
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.0
" ";" ";"2012";2.6
" ";" ";"2013";2.1
" ";" ";"2014";2.2
" ";" ";"2015";2.3
"Pesnica"
" ";"Število podjetij"
" ";" ";"2011";467
" ";" ";"2012";483
" ";" ";"2013";496
" ";" ";"2014";492
" ";" ";"2015";514
" ";"Število oseb, ki delajo"
" ";" ";"2011";1282
" ";" ";"2012";1379
" ";" ";"2013";1453
" ";" ";"2014";1410
" ";" ";"2015";1444
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";92744
" ";" ";"2012";96680
" ";" ";"2013";94442
" ";" ";"2014";95300
" ";" ";"2015";95851
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";2.7
" ";" ";"2012";2.9
" ";" ";"2013";2.9
" ";" ";"2014";2.9
" ";" ";"2015";2.8
"Piran/Pirano"
" ";"Število podjetij"
" ";" ";"2011";2069
" ";" ";"2012";2082
" ";" ";"2013";2302
" ";" ";"2014";2321
" ";" ";"2015";2421
" ";"Število oseb, ki delajo"
" ";" ";"2011";6268
" ";" ";"2012";6123
" ";" ";"2013";5983
" ";" ";"2014";6011
" ";" ";"2015";6216
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";379138
" ";" ";"2012";361494
" ";" ";"2013";365560
" ";" ";"2014";364394
" ";" ";"2015";370884
" ";"Število oseb, ki delajo na podjetje v obèini"
" ";" ";"2011";3.0
" ";" ";"2012";2.9
" ";" ";"2013";2.6
" ";" ";"2014";2.6
" ";" ";"2015";2.6
"Pivka"
" ";"Število podjetij"
" ";" ";"2011";394
" ";" ";"2012";424
" ";" ";"2013";447
" ";" ";"2014";464
" ";" ";"2015";476
" ";"Število oseb, ki delajo"
" ";" ";"2011";1894
" ";" ";"2012";1491
" ";" ";"2013";1430
" ";" ";"2014";1587
" ";" ";"2015";1622
" ";"Prihodek (1000 EUR)"
" ";" ";"2011";196514
" ";" ";"2012";186956
" ";" ";"2013";182618
" ";" ";"2014";191305
