"TIME","GEO","UNIT","SEX","AGE","Value","Flag and Footnotes"
"2011","Georgia","Percentage","Total","From 15 to 29 years","23.3",""
"2012","European Union (28 countries)","Percentage","Total","From 15 to 19 years","5.5",""
"2012","European Union (28 countries)","Percentage","Total","From 20 to 24 years","6.2",""
"2012","European Union (28 countries)","Percentage","Total","From 25 to 29 years","6.4",""
"2012","European Union (28 countries)","Percentage","Total","From 15 to 29 years","18.1",""
"2012","European Union (27 countries)","Percentage","Total","From 15 to 19 years","5.5",""
"2012","European Union (27 countries)","Percentage","Total","From 20 to 24 years","6.2",""
"2012","European Union (27 countries)","Percentage","Total","From 25 to 29 years","6.4",""
"2012","European Union (27 countries)","Percentage","Total","From 15 to 29 years","18.1",""
"2012","Euro area (19 countries)","Percentage","Total","From 15 to 19 years","5.3",""
"2012","Euro area (19 countries)","Percentage","Total","From 20 to 24 years","5.8",""
"2012","Euro area (19 countries)","Percentage","Total","From 25 to 29 years","6.2",""
"2012","Euro area (19 countries)","Percentage","Total","From 15 to 29 years","17.3",""
"2012","Euro area (18 countries)","Percentage","Total","From 15 to 19 years","5.3",""
"2012","Euro area (18 countries)","Percentage","Total","From 20 to 24 years","5.8",""
"2012","Euro area (18 countries)","Percentage","Total","From 25 to 29 years","6.2",""
"2012","Euro area (18 countries)","Percentage","Total","From 15 to 29 years","17.3",""
"2012","Belgium","Percentage","Total","From 15 to 19 years","5.8",""
"2012","Belgium","Percentage","Total","From 20 to 24 years","6.3",""
"2012","Belgium","Percentage","Total","From 25 to 29 years","6.3",""
"2012","Belgium","Percentage","Total","From 15 to 29 years","18.4",""
"2012","Bulgaria","Percentage","Total","From 15 to 19 years","4.9",""
"2012","Bulgaria","Percentage","Total","From 20 to 24 years","6.5",""
"2012","Bulgaria","Percentage","Total","From 25 to 29 years","6.7",""
"2012","Bulgaria","Percentage","Total","From 15 to 29 years","18.1",""
"2012","Czech Republic","Percentage","Total","From 15 to 19 years","5.2",""
"2012","Czech Republic","Percentage","Total","From 20 to 24 years","6.4",""
"2012","Czech Republic","Percentage","Total","From 25 to 29 years","6.9",""
"2012","Czech Republic","Percentage","Total","From 15 to 29 years","18.4",""
"2012","Denmark","Percentage","Total","From 15 to 19 years","6.4",""
"2012","Denmark","Percentage","Total","From 20 to 24 years","6.2",""
"2012","Denmark","Percentage","Total","From 25 to 29 years","5.7",""
"2012","Denmark","Percentage","Total","From 15 to 29 years","18.3",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 19 years","5.0",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 20 to 24 years","6.0",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 25 to 29 years","6.0",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 29 years","17.1",""
"2012","Estonia","Percentage","Total","From 15 to 19 years","5.2",""
"2012","Estonia","Percentage","Total","From 20 to 24 years","7.3",""
"2012","Estonia","Percentage","Total","From 25 to 29 years","7.2",""
"2012","Estonia","Percentage","Total","From 15 to 29 years","19.7",""
"2012","Ireland","Percentage","Total","From 15 to 19 years","6.0",""
"2012","Ireland","Percentage","Total","From 20 to 24 years","6.2",""
"2012","Ireland","Percentage","Total","From 25 to 29 years","7.6",""
"2012","Ireland","Percentage","Total","From 15 to 29 years","19.9",""
"2012","Greece","Percentage","Total","From 15 to 19 years","5.0",""
"2012","Greece","Percentage","Total","From 20 to 24 years","5.7",""
"2012","Greece","Percentage","Total","From 25 to 29 years","6.5",""
"2012","Greece","Percentage","Total","From 15 to 29 years","17.2",""
"2012","Spain","Percentage","Total","From 15 to 19 years","4.7",""
"2012","Spain","Percentage","Total","From 20 to 24 years","5.3",""
"2012","Spain","Percentage","Total","From 25 to 29 years","6.5",""
"2012","Spain","Percentage","Total","From 15 to 29 years","16.6",""
"2012","France","Percentage","Total","From 15 to 19 years","6.0",""
"2012","France","Percentage","Total","From 20 to 24 years","6.1",""
"2012","France","Percentage","Total","From 25 to 29 years","6.1",""
"2012","France","Percentage","Total","From 15 to 29 years","18.2",""
"2012","France (metropolitan)","Percentage","Total","From 15 to 19 years","6.0",""
"2012","France (metropolitan)","Percentage","Total","From 20 to 24 years","6.1",""
"2012","France (metropolitan)","Percentage","Total","From 25 to 29 years","6.1",""
"2012","France (metropolitan)","Percentage","Total","From 15 to 29 years","18.1",""
"2012","Croatia","Percentage","Total","From 15 to 19 years","5.7",""
"2012","Croatia","Percentage","Total","From 20 to 24 years","6.1",""
"2012","Croatia","Percentage","Total","From 25 to 29 years","6.7",""
"2012","Croatia","Percentage","Total","From 15 to 29 years","18.4",""
"2012","Italy","Percentage","Total","From 15 to 19 years","4.8",""
"2012","Italy","Percentage","Total","From 20 to 24 years","5.2",""
"2012","Italy","Percentage","Total","From 25 to 29 years","5.6",""
"2012","Italy","Percentage","Total","From 15 to 29 years","15.5",""
"2012","Cyprus","Percentage","Total","From 15 to 19 years","7.2",""
"2012","Cyprus","Percentage","Total","From 20 to 24 years","8.3",""
"2012","Cyprus","Percentage","Total","From 25 to 29 years","8.7",""
"2012","Cyprus","Percentage","Total","From 15 to 29 years","24.3",""
"2012","Latvia","Percentage","Total","From 15 to 19 years","5.4",""
"2012","Latvia","Percentage","Total","From 20 to 24 years","7.3",""
"2012","Latvia","Percentage","Total","From 25 to 29 years","7.3",""
"2012","Latvia","Percentage","Total","From 15 to 29 years","20.0",""
"2012","Lithuania","Percentage","Total","From 15 to 19 years","6.7",""
"2012","Lithuania","Percentage","Total","From 20 to 24 years","7.1",""
"2012","Lithuania","Percentage","Total","From 25 to 29 years","6.4",""
"2012","Lithuania","Percentage","Total","From 15 to 29 years","20.3",""
"2012","Luxembourg","Percentage","Total","From 15 to 19 years","6.0",""
"2012","Luxembourg","Percentage","Total","From 20 to 24 years","6.1",""
"2012","Luxembourg","Percentage","Total","From 25 to 29 years","7.0",""
"2012","Luxembourg","Percentage","Total","From 15 to 29 years","19.1",""
"2012","Hungary","Percentage","Total","From 15 to 19 years","5.9",""
"2012","Hungary","Percentage","Total","From 20 to 24 years","6.3",""
"2012","Hungary","Percentage","Total","From 25 to 29 years","6.2",""
"2012","Hungary","Percentage","Total","From 15 to 29 years","18.4",""
"2012","Malta","Percentage","Total","From 15 to 19 years","6.2",""
"2012","Malta","Percentage","Total","From 20 to 24 years","7.1",""
"2012","Malta","Percentage","Total","From 25 to 29 years","7.3",""
"2012","Malta","Percentage","Total","From 15 to 29 years","20.6",""
"2012","Netherlands","Percentage","Total","From 15 to 19 years","6.0",""
"2012","Netherlands","Percentage","Total","From 20 to 24 years","6.3",""
"2012","Netherlands","Percentage","Total","From 25 to 29 years","6.0",""
"2012","Netherlands","Percentage","Total","From 15 to 29 years","18.3",""
"2012","Austria","Percentage","Total","From 15 to 19 years","5.8",""
"2012","Austria","Percentage","Total","From 20 to 24 years","6.3",""
"2012","Austria","Percentage","Total","From 25 to 29 years","6.6",""
"2012","Austria","Percentage","Total","From 15 to 29 years","18.7",""
"2012","Poland","Percentage","Total","From 15 to 19 years","6.0",""
"2012","Poland","Percentage","Total","From 20 to 24 years","7.2",""
"2012","Poland","Percentage","Total","From 25 to 29 years","8.3",""
"2012","Poland","Percentage","Total","From 15 to 29 years","21.5",""
"2012","Portugal","Percentage","Total","From 15 to 19 years","5.3",""
"2012","Portugal","Percentage","Total","From 20 to 24 years","5.5",""
"2012","Portugal","Percentage","Total","From 25 to 29 years","6.0",""
"2012","Portugal","Percentage","Total","From 15 to 29 years","16.9",""
"2012","Romania","Percentage","Total","From 15 to 19 years","5.5",""
"2012","Romania","Percentage","Total","From 20 to 24 years","6.7",""
"2012","Romania","Percentage","Total","From 25 to 29 years","6.5",""
"2012","Romania","Percentage","Total","From 15 to 29 years","18.7",""
"2012","Slovenia","Percentage","Total","From 15 to 19 years","4.9",""
"2012","Slovenia","Percentage","Total","From 20 to 24 years","6.0",""
"2012","Slovenia","Percentage","Total","From 25 to 29 years","6.9",""
"2012","Slovenia","Percentage","Total","From 15 to 29 years","17.7",""
"2012","Slovakia","Percentage","Total","From 15 to 19 years","6.1",""
"2012","Slovakia","Percentage","Total","From 20 to 24 years","7.3",""
"2012","Slovakia","Percentage","Total","From 25 to 29 years","8.1",""
"2012","Slovakia","Percentage","Total","From 15 to 29 years","21.5",""
"2012","Finland","Percentage","Total","From 15 to 19 years","6.1",""
"2012","Finland","Percentage","Total","From 20 to 24 years","6.2",""
"2012","Finland","Percentage","Total","From 25 to 29 years","6.4",""
"2012","Finland","Percentage","Total","From 15 to 29 years","18.6",""
"2012","Sweden","Percentage","Total","From 15 to 19 years","6.2",""
"2012","Sweden","Percentage","Total","From 20 to 24 years","6.9",""
"2012","Sweden","Percentage","Total","From 25 to 29 years","6.3",""
"2012","Sweden","Percentage","Total","From 15 to 29 years","19.4",""
"2012","United Kingdom","Percentage","Total","From 15 to 19 years","6.2",""
"2012","United Kingdom","Percentage","Total","From 20 to 24 years","6.8",""
"2012","United Kingdom","Percentage","Total","From 25 to 29 years","6.8",""
"2012","United Kingdom","Percentage","Total","From 15 to 29 years","19.8",""
"2012","Iceland","Percentage","Total","From 15 to 19 years","7.3",""
"2012","Iceland","Percentage","Total","From 20 to 24 years","7.5",""
"2012","Iceland","Percentage","Total","From 25 to 29 years","7.0",""
"2012","Iceland","Percentage","Total","From 15 to 29 years","21.8",""
"2012","Liechtenstein","Percentage","Total","From 15 to 19 years","5.9",""
"2012","Liechtenstein","Percentage","Total","From 20 to 24 years","6.3",""
"2012","Liechtenstein","Percentage","Total","From 25 to 29 years","6.1",""
"2012","Liechtenstein","Percentage","Total","From 15 to 29 years","18.2",""
"2012","Norway","Percentage","Total","From 15 to 19 years","6.5",""
"2012","Norway","Percentage","Total","From 20 to 24 years","6.6",""
"2012","Norway","Percentage","Total","From 25 to 29 years","6.5",""
"2012","Norway","Percentage","Total","From 15 to 29 years","19.6",""
"2012","Switzerland","Percentage","Total","From 15 to 19 years","5.6",""
"2012","Switzerland","Percentage","Total","From 20 to 24 years","6.2",""
"2012","Switzerland","Percentage","Total","From 25 to 29 years","6.6",""
"2012","Switzerland","Percentage","Total","From 15 to 29 years","18.4",""
"2012","Montenegro","Percentage","Total","From 15 to 19 years","7.1",""
"2012","Montenegro","Percentage","Total","From 20 to 24 years","6.8",""
"2012","Montenegro","Percentage","Total","From 25 to 29 years","7.4",""
"2012","Montenegro","Percentage","Total","From 15 to 29 years","21.3",""
"2012","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 19 years","7.1",""
"2012","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 20 to 24 years","7.8",""
"2012","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 25 to 29 years","8.0",""
"2012","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 29 years","22.9",""
"2012","Albania","Percentage","Total","From 15 to 19 years",":",""
"2012","Albania","Percentage","Total","From 20 to 24 years",":",""
"2012","Albania","Percentage","Total","From 25 to 29 years",":",""
"2012","Albania","Percentage","Total","From 15 to 29 years",":",""
"2012","Serbia","Percentage","Total","From 15 to 19 years","5.6",""
"2012","Serbia","Percentage","Total","From 20 to 24 years","6.1",""
"2012","Serbia","Percentage","Total","From 25 to 29 years","6.7",""
"2012","Serbia","Percentage","Total","From 15 to 29 years","18.4",""
"2012","Turkey","Percentage","Total","From 15 to 19 years","8.5",""
"2012","Turkey","Percentage","Total","From 20 to 24 years","8.3",""
"2012","Turkey","Percentage","Total","From 25 to 29 years","8.4",""
"2012","Turkey","Percentage","Total","From 15 to 29 years","25.2",""
"2012","Andorra","Percentage","Total","From 15 to 19 years","4.9",""
"2012","Andorra","Percentage","Total","From 20 to 24 years","4.9",""
"2012","Andorra","Percentage","Total","From 25 to 29 years","6.8",""
"2012","Andorra","Percentage","Total","From 15 to 29 years","16.6",""
"2012","Belarus","Percentage","Total","From 15 to 19 years","5.8",""
"2012","Belarus","Percentage","Total","From 20 to 24 years","7.8",""
"2012","Belarus","Percentage","Total","From 25 to 29 years","8.2",""
"2012","Belarus","Percentage","Total","From 15 to 29 years","21.8",""
"2012","Moldova","Percentage","Total","From 15 to 19 years","7.5",""
"2012","Moldova","Percentage","Total","From 20 to 24 years","9.6",""
"2012","Moldova","Percentage","Total","From 25 to 29 years","9.5",""
"2012","Moldova","Percentage","Total","From 15 to 29 years","26.5",""
"2012","Russia","Percentage","Total","From 15 to 19 years",":",""
"2012","Russia","Percentage","Total","From 20 to 24 years",":",""
"2012","Russia","Percentage","Total","From 25 to 29 years",":",""
"2012","Russia","Percentage","Total","From 15 to 29 years",":",""
"2012","San Marino","Percentage","Total","From 15 to 19 years","4.5",""
"2012","San Marino","Percentage","Total","From 20 to 24 years","4.4",""
"2012","San Marino","Percentage","Total","From 25 to 29 years","5.1",""
"2012","San Marino","Percentage","Total","From 15 to 29 years","13.9",""
"2012","Ukraine","Percentage","Total","From 15 to 19 years","5.6",""
"2012","Ukraine","Percentage","Total","From 20 to 24 years","7.4",""
"2012","Ukraine","Percentage","Total","From 25 to 29 years","8.5",""
"2012","Ukraine","Percentage","Total","From 15 to 29 years","21.5",""
"2012","Armenia","Percentage","Total","From 15 to 19 years",":",""
"2012","Armenia","Percentage","Total","From 20 to 24 years",":",""
"2012","Armenia","Percentage","Total","From 25 to 29 years",":",""
"2012","Armenia","Percentage","Total","From 15 to 29 years",":",""
"2012","Azerbaijan","Percentage","Total","From 15 to 19 years","9.1",""
"2012","Azerbaijan","Percentage","Total","From 20 to 24 years","10.2",""
"2012","Azerbaijan","Percentage","Total","From 25 to 29 years","9.5",""
"2012","Azerbaijan","Percentage","Total","From 15 to 29 years","28.8",""
"2012","Georgia","Percentage","Total","From 15 to 19 years","6.7",""
"2012","Georgia","Percentage","Total","From 20 to 24 years","8.3",""
"2012","Georgia","Percentage","Total","From 25 to 29 years","8.0",""
"2012","Georgia","Percentage","Total","From 15 to 29 years","23.0",""
"2013","European Union (28 countries)","Percentage","Total","From 15 to 19 years","5.4",""
"2013","European Union (28 countries)","Percentage","Total","From 20 to 24 years","6.1",""
"2013","European Union (28 countries)","Percentage","Total","From 25 to 29 years","6.4",""
"2013","European Union (28 countries)","Percentage","Total","From 15 to 29 years","17.9",""
"2013","European Union (27 countries)","Percentage","Total","From 15 to 19 years","5.4",""
"2013","European Union (27 countries)","Percentage","Total","From 20 to 24 years","6.1",""
"2013","European Union (27 countries)","Percentage","Total","From 25 to 29 years","6.4",""
"2013","European Union (27 countries)","Percentage","Total","From 15 to 29 years","17.9",""
"2013","Euro area (19 countries)","Percentage","Total","From 15 to 19 years","5.2",""
"2013","Euro area (19 countries)","Percentage","Total","From 20 to 24 years","5.8",""
"2013","Euro area (19 countries)","Percentage","Total","From 25 to 29 years","6.1",""
"2013","Euro area (19 countries)","Percentage","Total","From 15 to 29 years","17.1",""
"2013","Euro area (18 countries)","Percentage","Total","From 15 to 19 years","5.2",""
"2013","Euro area (18 countries)","Percentage","Total","From 20 to 24 years","5.8",""
"2013","Euro area (18 countries)","Percentage","Total","From 25 to 29 years","6.1",""
"2013","Euro area (18 countries)","Percentage","Total","From 15 to 29 years","17.1",""
"2013","Belgium","Percentage","Total","From 15 to 19 years","5.7",""
"2013","Belgium","Percentage","Total","From 20 to 24 years","6.3",""
"2013","Belgium","Percentage","Total","From 25 to 29 years","6.3",""
"2013","Belgium","Percentage","Total","From 15 to 29 years","18.4",""
"2013","Bulgaria","Percentage","Total","From 15 to 19 years","4.6",""
"2013","Bulgaria","Percentage","Total","From 20 to 24 years","6.3",""
"2013","Bulgaria","Percentage","Total","From 25 to 29 years","6.7",""
"2013","Bulgaria","Percentage","Total","From 15 to 29 years","17.6",""
"2013","Czech Republic","Percentage","Total","From 15 to 19 years","4.9",""
"2013","Czech Republic","Percentage","Total","From 20 to 24 years","6.3",""
"2013","Czech Republic","Percentage","Total","From 25 to 29 years","6.8",""
"2013","Czech Republic","Percentage","Total","From 15 to 29 years","17.9",""
"2013","Denmark","Percentage","Total","From 15 to 19 years","6.4",""
"2013","Denmark","Percentage","Total","From 20 to 24 years","6.4",""
"2013","Denmark","Percentage","Total","From 25 to 29 years","5.8",""
"2013","Denmark","Percentage","Total","From 15 to 29 years","18.6",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 19 years","5.0",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 20 to 24 years","5.9",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 25 to 29 years","6.1",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage","Total","From 15 to 29 years","17.0",""
"2013","Estonia","Percentage","Total","From 15 to 19 years","4.8",""
"2013","Estonia","Percentage","Total","From 20 to 24 years","7.0",""
"2013","Estonia","Percentage","Total","From 25 to 29 years","7.3",""
"2013","Estonia","Percentage","Total","From 15 to 29 years","19.2",""
"2013","Ireland","Percentage","Total","From 15 to 19 years","6.0",""
"2013","Ireland","Percentage","Total","From 20 to 24 years","5.7",""
"2013","Ireland","Percentage","Total","From 25 to 29 years","7.1",""
"2013","Ireland","Percentage","Total","From 15 to 29 years","18.9",""
"2013","Greece","Percentage","Total","From 15 to 19 years","5.0",""
"2013","Greece","Percentage","Total","From 20 to 24 years","5.6",""
"2013","Greece","Percentage","Total","From 25 to 29 years","6.1",""
"2013","Greece","Percentage","Total","From 15 to 29 years","16.7",""
"2013","Spain","Percentage","Total","From 15 to 19 years","4.6",""
"2013","Spain","Percentage","Total","From 20 to 24 years","5.2",""
"2013","Spain","Percentage","Total","From 25 to 29 years","6.2",""
"2013","Spain","Percentage","Total","From 15 to 29 years","16.1",""
"2013","France","Percentage","Total","From 15 to 19 years","6.0",""
"2013","France","Percentage","Total","From 20 to 24 years","6.0",""
"2013","France","Percentage","Total","From 25 to 29 years","6.0",""
"2013","France","Percentage","Total","From 15 to 29 years","18.0",""
"2013","France (metropolitan)","Percentage","Total","From 15 to 19 years","5.9",""
"2013","France (metropolitan)","Percentage","Total","From 20 to 24 years","6.0",""
"2013","France (metropolitan)","Percentage","Total","From 25 to 29 years","6.0",""
"2013","France (metropolitan)","Percentage","Total","From 15 to 29 years","17.9",""
"2013","Croatia","Percentage","Total","From 15 to 19 years","5.8",""
"2013","Croatia","Percentage","Total","From 20 to 24 years","6.0",""
"2013","Croatia","Percentage","Total","From 25 to 29 years","6.6",""
"2013","Croatia","Percentage","Total","From 15 to 29 years","18.3",""
"2013","Italy","Percentage","Total","From 15 to 19 years","4.7",""
"2013","Italy","Percentage","Total","From 20 to 24 years","5.2",""
"2013","Italy","Percentage","Total","From 25 to 29 years","5.4",""
"2013","Italy","Percentage","Total","From 15 to 29 years","15.4",""
"2013","Cyprus","Percentage","Total","From 15 to 19 years","6.8",""
"2013","Cyprus","Percentage","Total","From 20 to 24 years","8.2",""
"2013","Cyprus","Percentage","Total","From 25 to 29 years","8.7",""
"2013","Cyprus","Percentage","Total","From 15 to 29 years","23.6",""
"2013","Latvia","Percentage","Total","From 15 to 19 years","4.9",""
"2013","Latvia","Percentage","Total","From 20 to 24 years","7.1",""
"2013","Latvia","Percentage","Total","From 25 to 29 years","7.4",""
"2013","Latvia","Percentage","Total","From 15 to 29 years","19.4",""
"2013","Lithuania","Percentage","Total","From 15 to 19 years","6.3",""
"2013","Lithuania","Percentage","Total","From 20 to 24 years","7.2",""
"2013","Lithuania","Percentage","Total","From 25 to 29 years","6.5",""
"2013","Lithuania","Percentage","Total","From 15 to 29 years","20.1",""
"2013","Luxembourg","Percentage","Total","From 15 to 19 years","6.0",""
"2013","Luxembourg","Percentage","Total","From 20 to 24 years","6.2",""
"2013","Luxembourg","Percentage","Total","From 25 to 29 years","7.0",""
"2013","Luxembourg","Percentage","Total","From 15 to 29 years","19.2",""
"2013","Hungary","Percentage","Total","From 15 to 19 years","5.7",""
"2013","Hungary","Percentage","Total","From 20 to 24 years","6.4",""
"2013","Hungary","Percentage","Total","From 25 to 29 years","6.2",""
"2013","Hungary","Percentage","Total","From 15 to 29 years","18.2",""
"2013","Malta","Percentage","Total","From 15 to 19 years","6.0",""
"2013","Malta","Percentage","Total","From 20 to 24 years","7.2",""
"2013","Malta","Percentage","Total","From 25 to 29 years","7.2",""
"2013","Malta","Percentage","Total","From 15 to 29 years","20.4",""
"2013","Netherlands","Percentage","Total","From 15 to 19 years","5.9",""
"2013","Netherlands","Percentage","Total","From 20 to 24 years","6.3",""
"2013","Netherlands","Percentage","Total","From 25 to 29 years","6.1",""
"2013","Netherlands","Percentage","Total","From 15 to 29 years","18.3",""
"2013","Austria","Percentage","Total","From 15 to 19 years","5.7",""
"2013","Austria","Percentage","Total","From 20 to 24 years","6.4",""
"2013","Austria","Percentage","Total","From 25 to 29 years","6.5",""
"2013","Austria","Percentage","Total","From 15 to 29 years","18.6",""
"2013","Poland","Percentage","Total","From 15 to 19 years","5.8",""
"2013","Poland","Percentage","Total","From 20 to 24 years","7.0",""
"2013","Poland","Percentage","Total","From 25 to 29 years","8.1",""
"2013","Poland","Percentage","Total","From 15 to 29 years","20.9",""
"2013","Portugal","Percentage","Total","From 15 to 19 years","5.3",""
"2013","Portugal","Percentage","Total","From 20 to 24 years","5.5",""
"2013","Portugal","Percentage","Total","From 25 to 29 years","5.8",""
"2013","Portugal","Percentage","Total","From 15 to 29 years","16.5",""
"2013","Romania","Percentage","Total","From 15 to 19 years","5.5",""
"2013","Romania","Percentage","Total","From 20 to 24 years","6.4",""
"2013","Romania","Percentage","Total","From 25 to 29 years","6.7",""
"2013","Romania","Percentage","Total","From 15 to 29 years","18.5",""
"2013","Slovenia","Percentage","Total","From 15 to 19 years","4.8",""
"2013","Slovenia","Percentage","Total","From 20 to 24 years","5.7",""
"2013","Slovenia","Percentage","Total","From 25 to 29 years","6.7",""
"2013","Slovenia","Percentage","Total","From 15 to 29 years","17.2",""
"2013","Slovakia","Percentage","Total","From 15 to 19 years","5.9",""
"2013","Slovakia","Percentage","Total","From 20 to 24 years","7.2",""
"2013","Slovakia","Percentage","Total","From 25 to 29 years","7.9",""
"2013","Slovakia","Percentage","Total","From 15 to 29 years","20.9",""
"2013","Finland","Percentage","Total","From 15 to 19 years","5.9",""
"2013","Finland","Percentage","Total","From 20 to 24 years","6.3",""
"2013","Finland","Percentage","Total","From 25 to 29 years","6.3",""
"2013","Finland","Percentage","Total","From 15 to 29 years","18.5",""
"2013","Sweden","Percentage","Total","From 15 to 19 years","5.9",""
"2013","Sweden","Percentage","Total","From 20 to 24 years","7.0",""
"2013","Sweden","Percentage","Total","From 25 to 29 years","6.4",""
"2013","Sweden","Percentage","Total","From 15 to 29 years","19.3",""
"2013","United Kingdom","Percentage","Total","From 15 to 19 years","6.1",""
"2013","United Kingdom","Percentage","Total","From 20 to 24 years","6.8",""
"2013","United Kingdom","Percentage","Total","From 25 to 29 years","6.8",""
"2013","United Kingdom","Percentage","Total","From 15 to 29 years","19.7",""
"2013","Iceland","Percentage","Total","From 15 to 19 years","7.1",""
"2013","Iceland","Percentage","Total","From 20 to 24 years","7.6",""
"2013","Iceland","Percentage","Total","From 25 to 29 years","6.9",""
"2013","Iceland","Percentage","Total","From 15 to 29 years","21.6",""
"2013","Liechtenstein","Percentage","Total","From 15 to 19 years","5.9",""
"2013","Liechtenstein","Percentage","Total","From 20 to 24 years","6.2",""
"2013","Liechtenstein","Percentage","Total","From 25 to 29 years","6.0",""
"2013","Liechtenstein","Percentage","Total","From 15 to 29 years","18.1",""
"2013","Norway","Percentage","Total","From 15 to 19 years","6.5",""
"2013","Norway","Percentage","Total","From 20 to 24 years","6.7",""
"2013","Norway","Percentage","Total","From 25 to 29 years","6.6",""
"2013","Norway","Percentage","Total","From 15 to 29 years","19.7",""
"2013","Switzerland","Percentage","Total","From 15 to 19 years","5.5",""
"2013","Switzerland","Percentage","Total","From 20 to 24 years","6.2",""
"2013","Switzerland","Percentage","Total","From 25 to 29 years","6.6",""
"2013","Switzerland","Percentage","Total","From 15 to 29 years","18.3",""
"2013","Montenegro","Percentage","Total","From 15 to 19 years","7.0",""
"2013","Montenegro","Percentage","Total","From 20 to 24 years","6.6",""
"2013","Montenegro","Percentage","Total","From 25 to 29 years","7.3",""
"2013","Montenegro","Percentage","Total","From 15 to 29 years","20.9",""
"2013","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 19 years","6.9",""
"2013","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 20 to 24 years","7.7",""
"2013","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 25 to 29 years","8.0",""
"2013","Former Yugoslav Republic of Macedonia, the","Percentage","Total","From 15 to 29 years","22.5",""
"2013","Albania","Percentage","Total","From 15 to 19 years",":",""
"2013","Albania","Percentage","Total","From 20 to 24 years",":",""
"2013","Albania","Percentage","Total","From 25 to 29 years",":",""
"2013","Albania","Percentage","Total","From 15 to 29 years",":",""
"2013","Serbia","Percentage","Total","From 15 to 19 years","5.5",""
"2013","Serbia","Percentage","Total","From 20 to 24 years","6.0",""
"2013","Serbia","Percentage","Total","From 25 to 29 years","6.6",""
"2013","Serbia","Percentage","Total","From 15 to 29 years","18.2",""
"2013","Turkey","Percentage","Total","From 15 to 19 years","8.5",""
"2013","Turkey","Percentage","Total","From 20 to 24 years","8.2",""
"2013","Turkey","Percentage","Total","From 25 to 29 years","8.3",""
"2013","Turkey","Percentage","Total","From 15 to 29 years","24.9",""
"2013","Andorra","Percentage","Total","From 15 to 19 years","4.9",""
"2013","Andorra","Percentage","Total","From 20 to 24 years","5.0",""
"2013","Andorra","Percentage","Total","From 25 to 29 years","6.3",""
"2013","Andorra","Percentage","Total","From 15 to 29 years","16.2",""
"2013","Belarus","Percentage","Total","From 15 to 19 years","5.4",""
"2013","Belarus","Percentage","Total","From 20 to 24 years","7.5",""
"2013","Belarus","Percentage","Total","From 25 to 29 years","8.3",""
"2013","Belarus","Percentage","Total","From 15 to 29 years","21.2",""
"2013","Moldova","Percentage","Total","From 15 to 19 years","7.0",""
"2013","Moldova","Percentage","Total","From 20 to 24 years","9.2",""
"2013","Moldova","Percentage","Total","From 25 to 29 years","9.8",""
"2013","Moldova","Percentage","Total","From 15 to 29 years","26.0",""
"2013","Russia","Percentage","Total","From 15 to 19 years",":",""
"2013","Russia","Percentage","Total","From 20 to 24 years",":",""
"2013","Russia","Percentage","Total","From 25 to 29 years",":",""
"2013","Russia","Percentage","Total","From 15 to 29 years",":",""
"2013","San Marino","Percentage","Total","From 15 to 19 years","4.6",""
"2013","San Marino","Percentage","Total","From 20 to 24 years","4.3",""
"2013","San Marino","Percentage","Total","From 25 to 29 years","5.0",""
"2013","San Marino","Percentage","Total","From 15 to 29 years","13.9",""
"2013","Ukraine","Percentage","Total","From 15 to 19 years","5.3",""
"2013","Ukraine","Percentage","Total","From 20 to 24 years","7.1",""
"2013","Ukraine","Percentage","Total","From 25 to 29 years","8.5",""
"2013","Ukraine","Percentage","Total","From 15 to 29 years","21.0",""
"2013","Armenia","Percentage","Total","From 15 to 19 years",":",""
"2013","Armenia","Percentage","Total","From 20 to 24 years",":",""
"2013","Armenia","Percentage","Total","From 25 to 29 years",":",""
"2013","Armenia","Percentage","Total","From 15 to 29 years",":",""
"2013","Azerbaijan","Percentage","Total","From 15 to 19 years","8.6",""
"2013","Azerbaijan","Percentage","Total","From 20 to 24 years","10.0",""
"2013","Azerbaijan","Percentage","Total","From 25 to 29 years","9.6",""
"2013","Azerbaijan","Percentage","Total","From 15 to 29 years","28.2",""
"2013","Georgia","Percentage","Total","From 15 to 19 years",":",""
"2013","Georgia","Percentage","Total","From 20 to 24 years",":",""
"2013","Georgia","Percentage","Total","From 25 to 29 years",":",""
"2013","Georgia","Percentage","Total","From 15 to 29 years",":",""
